Suburb,Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,CouncilArea,Regionname,Propertycount,Year
Warrandyte,4,h,850000.0,SP,21.1,3113.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,2003.0,2017
Warrandyte,3,h,1200000.0,S,21.1,3113.0,3.0,1.0,0.0,Manningham City Council,Eastern Metropolitan,2003.0,2017
Watsonia North,3,h,655000.0,SP,14.5,3087.0,3.0,2.0,1.0,Banyule City Council,Northern Metropolitan,1442.0,2017
Wattle Glen,5,h,1140000.0,S,23.6,3096.0,3.0,2.0,2.0,Nillumbik Shire Council,Northern Victoria,642.0,2017
Werribee,3,h,562000.0,S,14.7,3030.0,3.0,2.0,2.0,Wyndham City Council,Western Metropolitan,16166.0,2017
Werribee,3,h,531000.0,SP,14.7,3030.0,3.0,2.0,1.0,Wyndham City Council,Western Metropolitan,16166.0,2017
Werribee,3,h,490000.0,SP,14.7,3030.0,3.0,2.0,3.0,Wyndham City Council,Western Metropolitan,16166.0,2017
Werribee,3,h,472000.0,SP,14.7,3030.0,3.0,1.0,0.0,Wyndham City Council,Western Metropolitan,16166.0,2017
Werribee,3,h,467000.0,S,14.7,3030.0,3.0,2.0,1.0,Wyndham City Council,Western Metropolitan,16166.0,2017
Werribee,2,u,302500.0,S,14.7,3030.0,2.0,1.0,2.0,Wyndham City Council,Western Metropolitan,16166.0,2017
Werribee,5,h,750000.0,SP,14.7,3030.0,5.0,2.0,2.0,Wyndham City Council,Western Metropolitan,16166.0,2017
Werribee,3,h,390000.0,S,14.7,3030.0,3.0,1.0,2.0,Wyndham City Council,Western Metropolitan,16166.0,2017
Werribee,3,h,460000.0,S,14.7,3030.0,3.0,2.0,2.0,Wyndham City Council,Western Metropolitan,16166.0,2017
West Footscray,3,h,1155000.0,PI,6.4,3012.0,3.0,2.0,1.0,Maribyrnong City Council,Western Metropolitan,5058.0,2017
West Footscray,2,u,480000.0,SP,6.4,3012.0,2.0,1.0,1.0,Maribyrnong City Council,Western Metropolitan,5058.0,2017
West Footscray,3,h,1100000.0,S,6.4,3012.0,3.0,2.0,3.0,Maribyrnong City Council,Western Metropolitan,5058.0,2017
West Melbourne,2,u,792000.0,S,3.1,3003.0,2.0,1.0,1.0,Melbourne City Council,Northern Metropolitan,2230.0,2017
Westmeadows,3,h,540000.0,SP,16.5,3049.0,3.0,1.0,2.0,Hume City Council,Northern Metropolitan,2474.0,2017
Wheelers Hill,4,h,1171000.0,S,16.7,3150.0,4.0,2.0,3.0,Monash City Council,South-Eastern Metropolitan,7392.0,2017
Wheelers Hill,3,h,1408000.0,S,16.7,3150.0,3.0,2.0,1.0,Monash City Council,South-Eastern Metropolitan,7392.0,2017
Williamstown,3,h,1494000.0,S,6.8,3016.0,3.0,1.0,0.0,Hobsons Bay City Council,Western Metropolitan,6380.0,2017
Williamstown,3,h,1285000.0,S,6.8,3016.0,3.0,2.0,3.0,Hobsons Bay City Council,Western Metropolitan,6380.0,2017
Williamstown,4,h,1900000.0,S,6.8,3016.0,4.0,2.0,1.0,Hobsons Bay City Council,Western Metropolitan,6380.0,2017
Williamstown,3,h,950000.0,S,6.8,3016.0,3.0,1.0,0.0,Hobsons Bay City Council,Western Metropolitan,6380.0,2017
Wollert,4,h,530000.0,PI,25.5,3750.0,3.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,2940.0,2017
Wollert,5,h,745000.0,S,25.5,3750.0,3.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,2940.0,2017
Wollert,4,h,562000.0,S,25.5,3750.0,3.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,2940.0,2017
Wyndham Vale,4,h,627000.0,S,27.2,3024.0,3.0,2.0,2.0,Wyndham City Council,Western Metropolitan,5262.0,2017
Yallambie,5,h,1670000.0,S,12.7,3085.0,5.0,3.0,2.0,Banyule City Council,Northern Metropolitan,1369.0,2017
Yarraville,2,h,950000.0,S,6.3,3013.0,2.0,1.0,0.0,Maribyrnong City Council,Western Metropolitan,6543.0,2017
Yarraville,3,h,1225000.0,S,6.3,3013.0,3.0,1.0,0.0,Maribyrnong City Council,Western Metropolitan,6543.0,2017
Yarraville,3,h,1035000.0,SP,6.3,3013.0,3.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,6543.0,2017
Abbotsford,2,u,480000.0,S,3.0,3067.0,2.0,1.0,1.0,Yarra City Council,Northern Metropolitan,4019.0,2017
Abbotsford,2,u,750000.0,SP,3.0,3067.0,2.0,1.0,1.0,Yarra City Council,Northern Metropolitan,4019.0,2017
Airport West,3,t,730000.0,S,10.4,3042.0,3.0,1.0,2.0,Moonee Valley City Council,Western Metropolitan,3464.0,2017
Albion,4,h,820000.0,S,10.5,3020.0,4.0,2.0,1.0,Brimbank City Council,Western Metropolitan,2185.0,2017
Albion,4,h,746000.0,S,10.5,3020.0,3.0,2.0,2.0,Brimbank City Council,Western Metropolitan,2185.0,2017
Alphington,3,h,1650000.0,VB,5.7,3078.0,3.0,1.0,2.0,Darebin City Council,Northern Metropolitan,2211.0,2017
Altona,3,h,853000.0,S,11.0,3018.0,3.0,1.0,1.0,Hobsons Bay City Council,Western Metropolitan,5301.0,2017
Altona,3,u,670000.0,S,11.0,3018.0,3.0,2.0,1.0,Hobsons Bay City Council,Western Metropolitan,5301.0,2017
Altona,3,t,765000.0,S,11.0,3018.0,3.0,2.0,2.0,Hobsons Bay City Council,Western Metropolitan,5301.0,2017
Altona Meadows,3,h,820000.0,SP,15.5,3028.0,3.0,2.0,2.0,Hobsons Bay City Council,Western Metropolitan,7630.0,2017
Altona North,5,t,1150000.0,S,9.4,3025.0,3.0,2.0,2.0,Hobsons Bay City Council,Western Metropolitan,5132.0,2017
Altona North,3,t,723000.0,SP,9.4,3025.0,3.0,2.0,2.0,Hobsons Bay City Council,Western Metropolitan,5132.0,2017
Altona North,3,h,870000.0,S,9.4,3025.0,3.0,1.0,3.0,Hobsons Bay City Council,Western Metropolitan,5132.0,2017
Altona North,3,h,750000.0,S,9.4,3025.0,3.0,2.0,2.0,Hobsons Bay City Council,Western Metropolitan,5132.0,2017
Armadale,2,u,595000.0,S,6.3,3143.0,2.0,1.0,1.0,Stonnington City Council,Southern Metropolitan,4836.0,2017
Armadale,2,h,1550000.0,S,6.3,3143.0,2.0,1.0,0.0,Stonnington City Council,Southern Metropolitan,4836.0,2017
Ascot Vale,3,h,740000.0,PI,4.3,3032.0,3.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,6567.0,2017
Ascot Vale,2,h,742000.0,S,4.3,3032.0,2.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,6567.0,2017
Ascot Vale,4,h,1750000.0,SP,4.3,3032.0,4.0,2.0,1.0,Moonee Valley City Council,Western Metropolitan,6567.0,2017
Ascot Vale,3,h,1360000.0,S,4.3,3032.0,3.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,6567.0,2017
Ascot Vale,4,h,1400000.0,SP,4.3,3032.0,4.0,1.0,3.0,Moonee Valley City Council,Western Metropolitan,6567.0,2017
Ascot Vale,3,h,1230000.0,S,4.3,3032.0,3.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,6567.0,2017
Ashburton,4,h,2170000.0,S,10.2,3147.0,4.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,3052.0,2017
Ashwood,4,h,1680000.0,S,10.2,3147.0,4.0,3.0,3.0,Monash City Council,Southern Metropolitan,2894.0,2017
Ashwood,3,h,1650000.0,SP,10.2,3147.0,3.0,1.0,2.0,Monash City Council,Southern Metropolitan,2894.0,2017
Ashwood,3,h,1125000.0,S,10.2,3147.0,3.0,2.0,2.0,Monash City Council,Southern Metropolitan,2894.0,2017
Ashwood,3,h,860000.0,S,10.2,3147.0,3.0,2.0,2.0,Monash City Council,Southern Metropolitan,2894.0,2017
Aspendale Gardens,3,h,845000.0,S,21.5,3195.0,3.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,2243.0,2017
Avondale Heights,2,h,1085000.0,S,9.5,3034.0,2.0,1.0,2.0,Moonee Valley City Council,Western Metropolitan,4502.0,2017
Avondale Heights,3,h,750000.0,SP,9.5,3034.0,3.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,4502.0,2017
Balwyn,1,h,2100000.0,PI,7.9,3103.0,1.0,1.0,1.0,Boroondara City Council,Southern Metropolitan,5682.0,2017
Balwyn,2,u,690000.0,SA,7.9,3103.0,2.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,5682.0,2017
Balwyn North,3,t,1557000.0,S,9.7,3104.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2017
Balwyn North,3,u,1420000.0,PI,9.7,3104.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2017
Balwyn North,3,h,1485000.0,S,9.7,3104.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2017
Balwyn North,4,h,2050000.0,S,9.7,3104.0,4.0,1.0,1.0,Boroondara City Council,Southern Metropolitan,7809.0,2017
Balwyn North,4,h,1926000.0,S,9.7,3104.0,4.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2017
Balwyn North,3,h,1490000.0,S,9.7,3104.0,3.0,1.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2017
Bayswater,2,u,430000.0,SP,23.2,3153.0,2.0,2.0,2.0,Knox City Council,Eastern Metropolitan,5030.0,2017
Bayswater,2,u,520000.0,S,23.2,3153.0,2.0,1.0,1.0,Knox City Council,Eastern Metropolitan,5030.0,2017
Bayswater,4,h,925000.0,SP,23.2,3153.0,4.0,1.0,4.0,Knox City Council,Eastern Metropolitan,5030.0,2017
Bayswater North,3,h,616000.0,S,23.2,3153.0,3.0,2.0,0.0,Maroondah City Council,Eastern Metropolitan,3598.0,2017
Beaumaris,5,h,1807000.0,S,17.3,3193.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,5366.0,2017
Bentleigh,3,h,1116000.0,S,11.4,3204.0,3.0,1.0,2.0,Glen Eira City Council,Southern Metropolitan,6795.0,2017
Bentleigh,3,h,1573000.0,SP,11.4,3204.0,3.0,1.0,2.0,Glen Eira City Council,Southern Metropolitan,6795.0,2017
Bentleigh East,3,h,1316000.0,S,13.8,3165.0,3.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,10969.0,2017
Bentleigh East,3,h,1617000.0,S,13.8,3165.0,3.0,1.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2017
Bentleigh East,3,t,950000.0,PI,13.8,3165.0,3.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2017
Bentleigh East,3,h,1525000.0,PI,13.8,3165.0,3.0,1.0,3.0,Glen Eira City Council,Southern Metropolitan,10969.0,2017
Bentleigh East,4,h,1330000.0,PI,13.8,3165.0,4.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2017
Bentleigh East,3,u,999000.0,S,13.8,3165.0,3.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2017
Bentleigh East,3,t,850000.0,PI,13.8,3165.0,3.0,2.0,1.0,Glen Eira City Council,Southern Metropolitan,10969.0,2017
Bentleigh East,3,h,1228000.0,S,13.8,3165.0,3.0,1.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2017
Berwick,4,h,608500.0,S,35.2,3806.0,4.0,2.0,2.0,Casey City Council,Eastern Victoria,17093.0,2017
Black Rock,2,u,879000.0,S,17.3,3193.0,2.0,1.0,1.0,Bayside City Council,Southern Metropolitan,2866.0,2017
Blackburn,3,h,1112000.0,S,13.4,3130.0,3.0,1.0,3.0,Whitehorse City Council,Eastern Metropolitan,5713.0,2017
Blackburn,2,h,1425000.0,S,13.4,3130.0,2.0,1.0,1.0,Whitehorse City Council,Eastern Metropolitan,5713.0,2017
Blackburn North,3,h,1001000.0,S,13.4,3130.0,3.0,1.0,1.0,Whitehorse City Council,Eastern Metropolitan,2867.0,2017
Blackburn North,4,h,1280000.0,SP,13.4,3130.0,4.0,2.0,1.0,Whitehorse City Council,Eastern Metropolitan,2867.0,2017
Blackburn South,3,h,1300000.0,VB,13.4,3130.0,3.0,1.0,1.0,Whitehorse City Council,Eastern Metropolitan,4387.0,2017
Blackburn South,2,u,725000.0,PI,13.4,3130.0,2.0,2.0,2.0,Whitehorse City Council,Eastern Metropolitan,4387.0,2017
Briar Hill,2,h,710500.0,S,16.1,3088.0,2.0,1.0,1.0,Banyule City Council,Eastern Metropolitan,1390.0,2017
Brighton,2,u,855000.0,PI,10.5,3186.0,2.0,1.0,1.0,Bayside City Council,Southern Metropolitan,10579.0,2017
Brighton,3,h,2020000.0,S,10.5,3186.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,10579.0,2017
Brighton,3,u,1410000.0,S,10.5,3186.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,10579.0,2017
Brighton East,4,h,2100000.0,SP,10.3,3187.0,4.0,3.0,2.0,Bayside City Council,Southern Metropolitan,6938.0,2017
Brighton East,2,h,1410000.0,S,10.3,3187.0,2.0,1.0,2.0,Bayside City Council,Southern Metropolitan,6938.0,2017
Brighton East,4,t,1620000.0,PI,10.3,3187.0,4.0,2.0,2.0,Bayside City Council,Southern Metropolitan,6938.0,2017
Broadmeadows,2,u,310000.0,S,14.0,3047.0,2.0,1.0,1.0,Hume City Council,Northern Metropolitan,4294.0,2017
Broadmeadows,3,h,374000.0,S,14.0,3047.0,3.0,1.0,2.0,Hume City Council,Northern Metropolitan,4294.0,2017
Broadmeadows,5,h,600000.0,PI,14.0,3047.0,3.0,2.0,2.0,Hume City Council,Northern Metropolitan,4294.0,2017
Brooklyn,3,h,820000.0,SP,6.4,3012.0,3.0,2.0,2.0,Brimbank City Council,Western Metropolitan,962.0,2017
Brunswick,2,u,510000.0,SP,5.2,3056.0,2.0,1.0,0.0,Moreland City Council,Northern Metropolitan,11918.0,2017
Brunswick,3,h,1925000.0,SP,5.2,3056.0,3.0,1.0,3.0,Moreland City Council,Northern Metropolitan,11918.0,2017
Brunswick,2,h,890000.0,VB,5.2,3056.0,2.0,1.0,0.0,Moreland City Council,Northern Metropolitan,11918.0,2017
Brunswick,4,h,1500000.0,S,5.2,3056.0,4.0,1.0,1.0,Moreland City Council,Northern Metropolitan,11918.0,2017
Brunswick,3,h,950000.0,PI,5.2,3056.0,3.0,1.0,0.0,Moreland City Council,Northern Metropolitan,11918.0,2017
Brunswick East,3,h,1300000.0,VB,4.0,3057.0,3.0,2.0,2.0,Moreland City Council,Northern Metropolitan,5533.0,2017
Brunswick East,2,h,1010000.0,PI,4.0,3057.0,2.0,2.0,2.0,Moreland City Council,Northern Metropolitan,5533.0,2017
Brunswick West,1,u,312000.0,S,5.2,3055.0,1.0,1.0,1.0,Moreland City Council,Northern Metropolitan,7082.0,2017
Brunswick West,3,h,1010000.0,PI,5.2,3055.0,3.0,2.0,3.0,Moreland City Council,Northern Metropolitan,7082.0,2017
Brunswick West,3,u,763000.0,S,5.2,3055.0,3.0,1.0,1.0,Moreland City Council,Northern Metropolitan,7082.0,2017
Bulleen,3,h,1100000.0,S,10.8,3105.0,3.0,1.0,1.0,Manningham City Council,Eastern Metropolitan,4480.0,2017
Bundoora,3,h,687000.0,S,12.1,3083.0,3.0,1.0,3.0,Banyule City Council,Northern Metropolitan,10175.0,2017
Bundoora,3,h,680000.0,S,12.1,3083.0,3.0,1.0,1.0,Banyule City Council,Northern Metropolitan,10175.0,2017
Bundoora,4,h,755000.0,SP,12.1,3083.0,4.0,2.0,2.0,Banyule City Council,Northern Metropolitan,10175.0,2017
Burnley,3,h,1100000.0,VB,2.4,3121.0,3.0,2.0,2.0,Yarra City Council,Northern Metropolitan,438.0,2017
Burnside Heights,3,h,481000.0,S,14.8,3023.0,3.0,2.0,2.0,Melton City Council,Western Metropolitan,1686.0,2017
Burwood,3,t,918000.0,S,10.4,3125.0,3.0,2.0,1.0,Monash City Council,Southern Metropolitan,5678.0,2017
Burwood East,5,h,1523500.0,S,14.7,3151.0,5.0,2.0,2.0,Whitehorse City Council,Eastern Metropolitan,4048.0,2017
Burwood East,3,h,968000.0,S,14.7,3151.0,3.0,1.0,1.0,Whitehorse City Council,Eastern Metropolitan,4048.0,2017
Burwood East,4,h,1580000.0,S,14.7,3151.0,4.0,2.0,2.0,Whitehorse City Council,Eastern Metropolitan,4048.0,2017
Burwood East,3,h,1065000.0,S,14.7,3151.0,3.0,2.0,2.0,Whitehorse City Council,Eastern Metropolitan,4048.0,2017
Camberwell,2,t,795000.0,S,7.7,3124.0,2.0,2.0,1.0,Boroondara City Council,Southern Metropolitan,8920.0,2017
Camberwell,3,h,1775000.0,VB,7.7,3124.0,3.0,1.0,3.0,Boroondara City Council,Southern Metropolitan,8920.0,2017
Camberwell,4,u,1900000.0,VB,7.7,3124.0,4.0,2.0,4.0,Boroondara City Council,Southern Metropolitan,8920.0,2017
Carlton North,3,h,1840000.0,PI,3.5,3054.0,3.0,1.0,1.0,Melbourne City Council,Northern Metropolitan,3106.0,2017
Carnegie,2,h,920000.0,S,10.1,3163.0,2.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,7822.0,2017
Carnegie,3,h,1550000.0,VB,10.1,3163.0,3.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,7822.0,2017
Caroline Springs,3,h,585000.0,S,14.8,3023.0,3.0,2.0,2.0,Melton City Council,Western Metropolitan,7719.0,2017
Carrum Downs,3,h,500000.0,S,34.9,3201.0,3.0,2.0,2.0,Frankston City Council,South-Eastern Metropolitan,8060.0,2017
Carrum Downs,3,h,561000.0,S,34.9,3201.0,3.0,1.0,2.0,Frankston City Council,South-Eastern Metropolitan,8060.0,2017
Caulfield South,1,u,295000.0,SP,8.7,3162.0,1.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,5051.0,2017
Caulfield South,3,t,1237000.0,S,8.7,3162.0,3.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,5051.0,2017
Chadstone,3,h,740000.0,PI,11.7,3148.0,3.0,1.0,1.0,Monash City Council,Southern Metropolitan,3582.0,2017
Cheltenham,4,h,1120000.0,S,17.9,3192.0,4.0,2.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2017
Cheltenham,5,h,1151000.0,S,17.9,3192.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2017
Cheltenham,3,h,1051000.0,PI,17.9,3192.0,3.0,1.0,3.0,Bayside City Council,Southern Metropolitan,9758.0,2017
Cheltenham,2,u,760000.0,PI,17.9,3192.0,2.0,2.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2017
Cheltenham,3,h,1170000.0,S,17.9,3192.0,3.0,1.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2017
Cheltenham,3,t,861000.0,S,17.9,3192.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2017
Cheltenham,2,u,535000.0,S,17.9,3192.0,2.0,1.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2017
Clayton,6,h,1361000.0,S,16.7,3168.0,6.0,3.0,4.0,Monash City Council,South-Eastern Metropolitan,5837.0,2017
Clayton,3,h,1462000.0,S,16.7,3168.0,3.0,1.0,1.0,Monash City Council,South-Eastern Metropolitan,5837.0,2017
Clayton South,3,h,745000.0,S,17.5,3169.0,3.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,4734.0,2017
Clifton Hill,2,t,908000.0,S,3.6,3068.0,2.0,2.0,2.0,Yarra City Council,Northern Metropolitan,2954.0,2017
Coburg,2,u,421200.0,SP,6.7,3058.0,2.0,1.0,1.0,Darebin City Council,Northern Metropolitan,11204.0,2017
Coburg,3,h,1100000.0,S,6.7,3058.0,3.0,1.0,0.0,Darebin City Council,Northern Metropolitan,11204.0,2017
Coburg North,2,t,490000.0,S,6.7,3058.0,2.0,2.0,2.0,Darebin City Council,Northern Metropolitan,3445.0,2017
Craigieburn,3,h,365000.0,S,20.6,3064.0,3.0,1.0,1.0,Hume City Council,Northern Metropolitan,15510.0,2017
Craigieburn,4,h,600000.0,S,20.6,3064.0,4.0,2.0,2.0,Hume City Council,Northern Metropolitan,15510.0,2017
Cranbourne East,3,h,440000.0,SP,34.7,3977.0,3.0,2.0,2.0,Casey City Council,South-Eastern Metropolitan,5462.0,2017
Croydon,3,h,567000.0,S,23.0,3136.0,3.0,1.0,1.0,Maroondah City Council,Eastern Metropolitan,11925.0,2017
Croydon,3,h,862000.0,S,23.0,3136.0,3.0,2.0,1.0,Maroondah City Council,Eastern Metropolitan,11925.0,2017
Croydon,3,h,630000.0,S,23.0,3136.0,3.0,2.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0,2017
Croydon North,4,h,820000.0,S,23.0,3136.0,4.0,2.0,2.0,Maroondah City Council,Eastern Metropolitan,2985.0,2017
Croydon North,6,h,1350000.0,PI,23.0,3136.0,6.0,4.0,4.0,Maroondah City Council,Eastern Metropolitan,2985.0,2017
Croydon North,5,h,1150000.0,SP,23.0,3136.0,3.0,2.0,2.0,Maroondah City Council,Eastern Metropolitan,2985.0,2017
Croydon North,4,h,859000.0,S,23.0,3136.0,4.0,2.0,3.0,Maroondah City Council,Eastern Metropolitan,2985.0,2017
Dandenong,4,h,1071500.0,S,24.7,3175.0,4.0,1.0,1.0,Greater Dandenong City Council,South-Eastern Metropolitan,10894.0,2017
Dandenong North,4,h,750000.0,PI,24.7,3175.0,4.0,2.0,1.0,Greater Dandenong City Council,South-Eastern Metropolitan,8322.0,2017
Deer Park,2,h,1025000.0,PI,14.8,3023.0,2.0,2.0,2.0,Brimbank City Council,Western Metropolitan,6388.0,2017
Dingley Village,4,h,1100000.0,S,22.2,3172.0,4.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,3940.0,2017
Dingley Village,3,h,980000.0,SP,22.2,3172.0,3.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,3940.0,2017
Doncaster,4,t,1202000.0,S,12.4,3108.0,4.0,3.0,0.0,Manningham City Council,Eastern Metropolitan,9028.0,2017
Doncaster,4,h,1120000.0,PI,12.4,3108.0,4.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,9028.0,2017
Doncaster,4,u,885000.0,S,12.4,3108.0,4.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,9028.0,2017
Doncaster,3,h,890000.0,PI,12.4,3108.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,9028.0,2017
Doncaster,5,h,1550000.0,S,12.4,3108.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,9028.0,2017
Doncaster East,5,t,1500000.0,SP,14.3,3109.0,5.0,3.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,h,1585400.0,S,14.3,3109.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,4,h,1504000.0,S,14.3,3109.0,4.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,u,850000.0,S,14.3,3109.0,3.0,2.0,1.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,4,h,1400000.0,S,14.3,3109.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,4,h,1241000.0,S,14.3,3109.0,4.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,4,h,1125000.0,PI,14.3,3109.0,4.0,3.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Donvale,4,h,1171000.0,S,16.1,3111.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,4790.0,2017
East Melbourne,3,h,1875000.0,PI,1.3,3002.0,3.0,1.0,0.0,Melbourne City Council,Northern Metropolitan,3040.0,2017
East Melbourne,2,t,1350000.0,S,1.3,3002.0,2.0,2.0,1.0,Melbourne City Council,Northern Metropolitan,3040.0,2017
Elsternwick,3,h,1460000.0,SP,7.2,3185.0,3.0,1.0,0.0,Glen Eira City Council,Southern Metropolitan,4898.0,2017
Elsternwick,2,u,550000.0,S,7.2,3185.0,2.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,4898.0,2017
Eltham,4,h,840000.0,SP,18.0,3095.0,4.0,3.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0,2017
Eltham,4,h,1065000.0,SP,18.0,3095.0,4.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0,2017
Eltham,4,h,880000.0,S,18.0,3095.0,3.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0,2017
Eltham,4,h,977500.0,S,18.0,3095.0,4.0,2.0,3.0,Banyule City Council,Eastern Metropolitan,6990.0,2017
Eltham,3,t,755000.0,S,18.0,3095.0,3.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0,2017
Eltham,4,h,810000.0,S,18.0,3095.0,4.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0,2017
Eltham,4,h,861000.0,S,18.0,3095.0,4.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0,2017
Elwood,2,u,810000.0,S,7.2,3184.0,2.0,1.0,1.0,Port Phillip City Council,Southern Metropolitan,8989.0,2017
Elwood,2,u,580000.0,S,7.2,3184.0,2.0,2.0,2.0,Port Phillip City Council,Southern Metropolitan,8989.0,2017
Elwood,2,h,1255000.0,PI,7.2,3184.0,2.0,1.0,1.0,Port Phillip City Council,Southern Metropolitan,8989.0,2017
Elwood,2,u,550000.0,VB,7.2,3184.0,2.0,1.0,1.0,Port Phillip City Council,Southern Metropolitan,8989.0,2017
Elwood,2,u,543000.0,S,7.2,3184.0,2.0,1.0,1.0,Port Phillip City Council,Southern Metropolitan,8989.0,2017
Elwood,4,t,1950000.0,VB,7.2,3184.0,4.0,3.0,2.0,Port Phillip City Council,Southern Metropolitan,8989.0,2017
Epping,4,h,660000.0,SP,19.6,3076.0,4.0,1.0,3.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,3,h,547000.0,S,19.6,3076.0,3.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,4,h,680000.0,S,19.6,3076.0,3.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,3,h,568000.0,S,19.6,3076.0,3.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,4,h,680000.0,S,19.6,3076.0,4.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,2,h,350000.0,PI,19.6,3076.0,2.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Essendon,2,u,580000.0,S,7.5,3040.0,2.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,4,t,970000.0,S,7.5,3040.0,4.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,3,h,1100000.0,VB,7.5,3040.0,3.0,3.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,2,u,485000.0,S,7.5,3040.0,2.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
